"roster_id","team_id","year","person_id","created_at","updated_at"
8475,1,20132014,8475199,"2021-10-07 16:03:46.336914-07","2021-10-07 16:03:46.336914-07"
8476,1,20132014,8475750,"2021-10-07 16:03:46.349645-07","2021-10-07 16:03:46.349645-07"
8477,1,20132014,8476209,"2021-10-07 16:03:46.36271-07","2021-10-07 16:03:46.36271-07"
8478,1,20132014,8476227,"2021-10-07 16:03:46.376991-07","2021-10-07 16:03:46.376991-07"
8479,1,20132014,8476423,"2021-10-07 16:03:46.391299-07","2021-10-07 16:03:46.391299-07"
8480,1,20132014,8476457,"2021-10-07 16:03:46.40624-07","2021-10-07 16:03:46.40624-07"
8481,1,20132014,8477059,"2021-10-07 16:03:46.417691-07","2021-10-07 16:03:46.417691-07"
8482,1,20132014,8455710,"2021-10-07 16:03:46.431269-07","2021-10-07 16:03:46.431269-07"
8483,1,20132014,8471239,"2021-10-07 16:03:46.437163-07","2021-10-07 16:03:46.437163-07"
8484,2,20132014,8460720,"2021-10-07 16:03:46.450926-07","2021-10-07 16:03:46.450926-07"
8485,2,20132014,8467931,"2021-10-07 16:03:46.464806-07","2021-10-07 16:03:46.464806-07"
8486,2,20132014,8468101,"2021-10-07 16:03:46.846634-07","2021-10-07 16:03:46.846634-07"
8487,2,20132014,8468598,"2021-10-07 16:03:47.266531-07","2021-10-07 16:03:47.266531-07"
8488,2,20132014,8470144,"2021-10-07 16:03:47.282138-07","2021-10-07 16:03:47.282138-07"
8489,2,20132014,8470153,"2021-10-07 16:03:47.298959-07","2021-10-07 16:03:47.298959-07"
8490,2,20132014,8470598,"2021-10-07 16:03:47.745405-07","2021-10-07 16:03:47.745405-07"
8491,2,20132014,8470644,"2021-10-07 16:03:47.759498-07","2021-10-07 16:03:47.759498-07"
8492,2,20132014,8470852,"2021-10-07 16:03:47.775059-07","2021-10-07 16:03:47.775059-07"
8493,2,20132014,8471299,"2021-10-07 16:03:47.788704-07","2021-10-07 16:03:47.788704-07"
8494,2,20132014,8473449,"2021-10-07 16:03:47.802423-07","2021-10-07 16:03:47.802423-07"
8495,2,20132014,8473504,"2021-10-07 16:03:47.817155-07","2021-10-07 16:03:47.817155-07"
8496,2,20132014,8473546,"2021-10-07 16:03:47.829254-07","2021-10-07 16:03:47.829254-07"
8497,2,20132014,8473565,"2021-10-07 16:03:47.844216-07","2021-10-07 16:03:47.844216-07"
8498,2,20132014,8473584,"2021-10-07 16:03:47.858136-07","2021-10-07 16:03:47.858136-07"
8499,2,20132014,8474066,"2021-10-07 16:03:47.871207-07","2021-10-07 16:03:47.871207-07"
8500,2,20132014,8474236,"2021-10-07 16:03:47.88525-07","2021-10-07 16:03:47.88525-07"
8501,2,20132014,8474573,"2021-10-07 16:03:48.343473-07","2021-10-07 16:03:48.343473-07"
8502,2,20132014,8474604,"2021-10-07 16:03:48.35797-07","2021-10-07 16:03:48.35797-07"
8503,2,20132014,8474612,"2021-10-07 16:03:48.379322-07","2021-10-07 16:03:48.379322-07"
8504,2,20132014,8474659,"2021-10-07 16:03:48.401126-07","2021-10-07 16:03:48.401126-07"
8505,2,20132014,8474709,"2021-10-07 16:03:48.420739-07","2021-10-07 16:03:48.420739-07"
8506,2,20132014,8475166,"2021-10-07 16:03:48.435737-07","2021-10-07 16:03:48.435737-07"
8507,2,20132014,8475177,"2021-10-07 16:03:48.457754-07","2021-10-07 16:03:48.457754-07"
8508,2,20132014,8475231,"2021-10-07 16:03:48.480581-07","2021-10-07 16:03:48.480581-07"
8509,2,20132014,8475314,"2021-10-07 16:03:48.527487-07","2021-10-07 16:03:48.527487-07"
8510,2,20132014,8475754,"2021-10-07 16:03:48.551584-07","2021-10-07 16:03:48.551584-07"
8511,2,20132014,8476086,"2021-10-07 16:03:48.579049-07","2021-10-07 16:03:48.579049-07"
8512,2,20132014,8476367,"2021-10-07 16:03:49.020468-07","2021-10-07 16:03:49.020468-07"
8513,2,20132014,8476429,"2021-10-07 16:03:49.473988-07","2021-10-07 16:03:49.473988-07"
8514,2,20132014,8476445,"2021-10-07 16:03:49.488967-07","2021-10-07 16:03:49.488967-07"
8515,2,20132014,8476458,"2021-10-07 16:03:49.911329-07","2021-10-07 16:03:49.911329-07"
8516,2,20132014,8476765,"2021-10-07 16:03:49.923101-07","2021-10-07 16:03:49.923101-07"
8517,2,20132014,8477814,"2021-10-07 16:03:50.717515-07","2021-10-07 16:03:50.717515-07"
8518,2,20132014,8460705,"2021-10-07 16:03:50.731221-07","2021-10-07 16:03:50.731221-07"
8519,2,20132014,8474690,"2021-10-07 16:03:50.736784-07","2021-10-07 16:03:50.736784-07"
8520,2,20132014,8475195,"2021-10-07 16:03:50.741105-07","2021-10-07 16:03:50.741105-07"
8521,3,20132014,8465025,"2021-10-07 16:03:50.750347-07","2021-10-07 16:03:50.750347-07"
8522,3,20132014,8466378,"2021-10-07 16:03:51.217095-07","2021-10-07 16:03:51.217095-07"
8523,3,20132014,8467389,"2021-10-07 16:03:51.226642-07","2021-10-07 16:03:51.226642-07"
8524,3,20132014,8467881,"2021-10-07 16:03:51.237591-07","2021-10-07 16:03:51.237591-07"
8525,3,20132014,8468575,"2021-10-07 16:03:51.642894-07","2021-10-07 16:03:51.642894-07"
8526,3,20132014,8470041,"2021-10-07 16:03:51.652958-07","2021-10-07 16:03:51.652958-07"
8527,3,20132014,8470619,"2021-10-07 16:03:51.662259-07","2021-10-07 16:03:51.662259-07"
8528,3,20132014,8470630,"2021-10-07 16:03:51.672618-07","2021-10-07 16:03:51.672618-07"
8529,3,20132014,8470666,"2021-10-07 16:03:51.682403-07","2021-10-07 16:03:51.682403-07"
8530,3,20132014,8471339,"2021-10-07 16:03:51.692343-07","2021-10-07 16:03:51.692343-07"
8531,3,20132014,8471678,"2021-10-07 16:03:51.703156-07","2021-10-07 16:03:51.703156-07"
8532,3,20132014,8471686,"2021-10-07 16:03:51.716847-07","2021-10-07 16:03:51.716847-07"
8533,3,20132014,8471873,"2021-10-07 16:03:51.728744-07","2021-10-07 16:03:51.728744-07"
8534,3,20132014,8471958,"2021-10-07 16:03:51.739518-07","2021-10-07 16:03:51.739518-07"
8535,3,20132014,8473432,"2021-10-07 16:03:51.750258-07","2021-10-07 16:03:51.750258-07"
8536,3,20132014,8473544,"2021-10-07 16:03:51.76449-07","2021-10-07 16:03:51.76449-07"
8537,3,20132014,8473932,"2021-10-07 16:03:51.774534-07","2021-10-07 16:03:51.774534-07"
8538,3,20132014,8473992,"2021-10-07 16:03:52.186026-07","2021-10-07 16:03:52.186026-07"
8539,3,20132014,8474151,"2021-10-07 16:03:52.197476-07","2021-10-07 16:03:52.197476-07"
8540,3,20132014,8474176,"2021-10-07 16:03:52.206804-07","2021-10-07 16:03:52.206804-07"
8541,3,20132014,8474584,"2021-10-07 16:03:52.217373-07","2021-10-07 16:03:52.217373-07"
8542,3,20132014,8474613,"2021-10-07 16:03:52.231675-07","2021-10-07 16:03:52.231675-07"
8543,3,20132014,8474850,"2021-10-07 16:03:52.243362-07","2021-10-07 16:03:52.243362-07"
8544,3,20132014,8475184,"2021-10-07 16:03:52.256177-07","2021-10-07 16:03:52.256177-07"
8545,3,20132014,8475186,"2021-10-07 16:03:52.27118-07","2021-10-07 16:03:52.27118-07"
8546,3,20132014,8475692,"2021-10-07 16:03:52.284565-07","2021-10-07 16:03:52.284565-07"
8547,3,20132014,8475795,"2021-10-07 16:03:52.294813-07","2021-10-07 16:03:52.294813-07"
8548,3,20132014,8475855,"2021-10-07 16:03:52.305085-07","2021-10-07 16:03:52.305085-07"
8549,3,20132014,8476244,"2021-10-07 16:03:52.315578-07","2021-10-07 16:03:52.315578-07"
8550,3,20132014,8476468,"2021-10-07 16:03:52.325417-07","2021-10-07 16:03:52.325417-07"
8551,3,20132014,8477214,"2021-10-07 16:03:52.337479-07","2021-10-07 16:03:52.337479-07"
8552,3,20132014,8462047,"2021-10-07 16:03:52.347673-07","2021-10-07 16:03:52.347673-07"
8553,3,20132014,8468685,"2021-10-07 16:03:52.553406-07","2021-10-07 16:03:52.553406-07"
8554,3,20132014,8475660,"2021-10-07 16:03:52.563188-07","2021-10-07 16:03:52.563188-07"
8555,4,20132014,8459628,"2021-10-07 16:03:52.576438-07","2021-10-07 16:03:52.576438-07"
8556,4,20132014,8459670,"2021-10-07 16:03:53.331304-07","2021-10-07 16:03:53.331304-07"
8557,4,20132014,8467329,"2021-10-07 16:03:53.341291-07","2021-10-07 16:03:53.341291-07"
8558,4,20132014,8467925,"2021-10-07 16:03:53.351999-07","2021-10-07 16:03:53.351999-07"
8559,4,20132014,8468309,"2021-10-07 16:03:53.957848-07","2021-10-07 16:03:53.957848-07"
8560,4,20132014,8468486,"2021-10-07 16:03:53.968495-07","2021-10-07 16:03:53.968495-07"
8561,4,20132014,8470171,"2021-10-07 16:03:53.978724-07","2021-10-07 16:03:53.978724-07"
8562,4,20132014,8470232,"2021-10-07 16:03:53.997483-07","2021-10-07 16:03:53.997483-07"
8563,4,20132014,8470601,"2021-10-07 16:03:54.534125-07","2021-10-07 16:03:54.534125-07"
8564,4,20132014,8470816,"2021-10-07 16:03:54.546207-07","2021-10-07 16:03:54.546207-07"
8565,4,20132014,8471236,"2021-10-07 16:03:54.992922-07","2021-10-07 16:03:54.992922-07"
8566,4,20132014,8471269,"2021-10-07 16:03:55.0034-07","2021-10-07 16:03:55.0034-07"
8567,4,20132014,8471703,"2021-10-07 16:03:55.017313-07","2021-10-07 16:03:55.017313-07"
8568,4,20132014,8471762,"2021-10-07 16:03:55.029855-07","2021-10-07 16:03:55.029855-07"
8569,4,20132014,8473512,"2021-10-07 16:03:55.042896-07","2021-10-07 16:03:55.042896-07"
8570,4,20132014,8473584,"2021-10-07 16:03:55.057175-07","2021-10-07 16:03:55.057175-07"
8571,4,20132014,8474161,"2021-10-07 16:03:55.070004-07","2021-10-07 16:03:55.070004-07"
8572,4,20132014,8474190,"2021-10-07 16:03:55.084077-07","2021-10-07 16:03:55.084077-07"
8573,4,20132014,8474568,"2021-10-07 16:03:55.098275-07","2021-10-07 16:03:55.098275-07"
8574,4,20132014,8474736,"2021-10-07 16:03:55.110071-07","2021-10-07 16:03:55.110071-07"
8575,4,20132014,8475170,"2021-10-07 16:03:55.122584-07","2021-10-07 16:03:55.122584-07"
8576,4,20132014,8475640,"2021-10-07 16:03:55.134632-07","2021-10-07 16:03:55.134632-07"
8577,4,20132014,8475775,"2021-10-07 16:03:55.703302-07","2021-10-07 16:03:55.703302-07"
8578,4,20132014,8475917,"2021-10-07 16:03:55.716384-07","2021-10-07 16:03:55.716384-07"
8579,4,20132014,8476177,"2021-10-07 16:03:55.728447-07","2021-10-07 16:03:55.728447-07"
8580,4,20132014,8476461,"2021-10-07 16:03:55.741898-07","2021-10-07 16:03:55.741898-07"
8581,4,20132014,8477290,"2021-10-07 16:03:55.754564-07","2021-10-07 16:03:55.754564-07"
8582,4,20132014,8469548,"2021-10-07 16:03:55.769313-07","2021-10-07 16:03:55.769313-07"
8583,4,20132014,8473461,"2021-10-07 16:03:55.774477-07","2021-10-07 16:03:55.774477-07"
8584,4,20132014,8476763,"2021-10-07 16:03:55.780286-07","2021-10-07 16:03:55.780286-07"
8585,5,20132014,8465166,"2021-10-07 16:03:55.975048-07","2021-10-07 16:03:55.975048-07"
8586,5,20132014,8466393,"2021-10-07 16:03:55.987596-07","2021-10-07 16:03:55.987596-07"
8587,5,20132014,8467452,"2021-10-07 16:03:56.003592-07","2021-10-07 16:03:56.003592-07"
8588,5,20132014,8467881,"2021-10-07 16:03:56.018017-07","2021-10-07 16:03:56.018017-07"
8589,5,20132014,8468498,"2021-10-07 16:03:56.0294-07","2021-10-07 16:03:56.0294-07"
8590,5,20132014,8468542,"2021-10-07 16:03:56.043325-07","2021-10-07 16:03:56.043325-07"
8591,5,20132014,8468674,"2021-10-07 16:03:56.057348-07","2021-10-07 16:03:56.057348-07"
8592,5,20132014,8469467,"2021-10-07 16:03:56.072603-07","2021-10-07 16:03:56.072603-07"
8593,5,20132014,8469473,"2021-10-07 16:03:56.52275-07","2021-10-07 16:03:56.52275-07"
8594,5,20132014,8469638,"2021-10-07 16:03:56.534642-07","2021-10-07 16:03:56.534642-07"
8595,5,20132014,8470543,"2021-10-07 16:03:56.546541-07","2021-10-07 16:03:56.546541-07"
8596,5,20132014,8470740,"2021-10-07 16:03:56.555496-07","2021-10-07 16:03:56.555496-07"
8597,5,20132014,8470854,"2021-10-07 16:03:56.564753-07","2021-10-07 16:03:56.564753-07"
8598,5,20132014,8471215,"2021-10-07 16:03:56.574338-07","2021-10-07 16:03:56.574338-07"
8599,5,20132014,8471428,"2021-10-07 16:03:56.584652-07","2021-10-07 16:03:56.584652-07"
8600,5,20132014,8471675,"2021-10-07 16:03:57.032156-07","2021-10-07 16:03:57.032156-07"
8601,5,20132014,8471702,"2021-10-07 16:03:57.042173-07","2021-10-07 16:03:57.042173-07"
8602,5,20132014,8471707,"2021-10-07 16:03:57.0525-07","2021-10-07 16:03:57.0525-07"
8603,5,20132014,8471724,"2021-10-07 16:03:57.062304-07","2021-10-07 16:03:57.062304-07"
8604,5,20132014,8471832,"2021-10-07 16:03:57.073456-07","2021-10-07 16:03:57.073456-07"
8605,5,20132014,8471851,"2021-10-07 16:03:57.516311-07","2021-10-07 16:03:57.516311-07"
8606,5,20132014,8471856,"2021-10-07 16:03:57.989904-07","2021-10-07 16:03:57.989904-07"
8607,5,20132014,8472368,"2021-10-07 16:03:58.003372-07","2021-10-07 16:03:58.003372-07"
8608,5,20132014,8473682,"2021-10-07 16:03:58.013815-07","2021-10-07 16:03:58.013815-07"
8609,5,20132014,8474091,"2021-10-07 16:03:58.027885-07","2021-10-07 16:03:58.027885-07"
8610,5,20132014,8474138,"2021-10-07 16:03:58.04104-07","2021-10-07 16:03:58.04104-07"
8611,5,20132014,8474145,"2021-10-07 16:03:58.054667-07","2021-10-07 16:03:58.054667-07"
8612,5,20132014,8475119,"2021-10-07 16:03:58.064376-07","2021-10-07 16:03:58.064376-07"
8613,5,20132014,8475155,"2021-10-07 16:03:58.074877-07","2021-10-07 16:03:58.074877-07"
8614,5,20132014,8475194,"2021-10-07 16:03:58.096454-07","2021-10-07 16:03:58.096454-07"
8615,5,20132014,8475208,"2021-10-07 16:03:58.104917-07","2021-10-07 16:03:58.104917-07"
8616,5,20132014,8475761,"2021-10-07 16:03:58.116448-07","2021-10-07 16:03:58.116448-07"
8617,5,20132014,8476158,"2021-10-07 16:03:58.125267-07","2021-10-07 16:03:58.125267-07"
8618,5,20132014,8476207,"2021-10-07 16:03:58.134897-07","2021-10-07 16:03:58.134897-07"
8619,5,20132014,8476522,"2021-10-07 16:03:58.143881-07","2021-10-07 16:03:58.143881-07"
8620,5,20132014,8476874,"2021-10-07 16:03:58.922332-07","2021-10-07 16:03:58.922332-07"
8621,5,20132014,8477126,"2021-10-07 16:03:58.930961-07","2021-10-07 16:03:58.930961-07"
8622,5,20132014,8470594,"2021-10-07 16:03:58.94051-07","2021-10-07 16:03:58.94051-07"
8623,5,20132014,8473553,"2021-10-07 16:03:58.944647-07","2021-10-07 16:03:58.944647-07"
8624,6,20132014,8462042,"2021-10-07 16:03:58.95081-07","2021-10-07 16:03:58.95081-07"
8625,6,20132014,8465009,"2021-10-07 16:03:58.960926-07","2021-10-07 16:03:58.960926-07"
8626,6,20132014,8465978,"2021-10-07 16:03:58.971485-07","2021-10-07 16:03:58.971485-07"
8627,6,20132014,8467967,"2021-10-07 16:03:58.981628-07","2021-10-07 16:03:58.981628-07"
8628,6,20132014,8469619,"2021-10-07 16:03:58.991168-07","2021-10-07 16:03:58.991168-07"
8629,6,20132014,8470169,"2021-10-07 16:03:59.002467-07","2021-10-07 16:03:59.002467-07"
8630,6,20132014,8470187,"2021-10-07 16:03:59.012704-07","2021-10-07 16:03:59.012704-07"
8631,6,20132014,8470230,"2021-10-07 16:03:59.022275-07","2021-10-07 16:03:59.022275-07"
8632,6,20132014,8470626,"2021-10-07 16:03:59.034461-07","2021-10-07 16:03:59.034461-07"
8633,6,20132014,8470638,"2021-10-07 16:03:59.043932-07","2021-10-07 16:03:59.043932-07"
8634,6,20132014,8470714,"2021-10-07 16:03:59.054-07","2021-10-07 16:03:59.054-07"
8635,6,20132014,8471236,"2021-10-07 16:03:59.064466-07","2021-10-07 16:03:59.064466-07"
8636,6,20132014,8471262,"2021-10-07 16:03:59.075005-07","2021-10-07 16:03:59.075005-07"
8637,6,20132014,8471276,"2021-10-07 16:03:59.084964-07","2021-10-07 16:03:59.084964-07"
8638,6,20132014,8471280,"2021-10-07 16:03:59.097167-07","2021-10-07 16:03:59.097167-07"
8639,6,20132014,8471717,"2021-10-07 16:03:59.538723-07","2021-10-07 16:03:59.538723-07"
8640,6,20132014,8473419,"2021-10-07 16:03:59.549539-07","2021-10-07 16:03:59.549539-07"
8641,6,20132014,8473473,"2021-10-07 16:03:59.561676-07","2021-10-07 16:03:59.561676-07"
8642,6,20132014,8474660,"2021-10-07 16:03:59.576157-07","2021-10-07 16:03:59.576157-07"
8643,6,20132014,8474749,"2021-10-07 16:03:59.590567-07","2021-10-07 16:03:59.590567-07"
8644,6,20132014,8475150,"2021-10-07 16:03:59.604812-07","2021-10-07 16:03:59.604812-07"
8645,6,20132014,8475191,"2021-10-07 16:03:59.619897-07","2021-10-07 16:03:59.619897-07"
8646,6,20132014,8475414,"2021-10-07 16:03:59.631197-07","2021-10-07 16:03:59.631197-07"
8647,6,20132014,8475671,"2021-10-07 16:03:59.64165-07","2021-10-07 16:03:59.64165-07"
8648,6,20132014,8475727,"2021-10-07 16:03:59.656089-07","2021-10-07 16:03:59.656089-07"
8649,6,20132014,8475845,"2021-10-07 16:03:59.667191-07","2021-10-07 16:03:59.667191-07"
8650,6,20132014,8475902,"2021-10-07 16:04:00.157017-07","2021-10-07 16:04:00.157017-07"
8651,6,20132014,8476191,"2021-10-07 16:04:00.168438-07","2021-10-07 16:04:00.168438-07"
8652,6,20132014,8476435,"2021-10-07 16:04:00.178808-07","2021-10-07 16:04:00.178808-07"
8653,6,20132014,8476462,"2021-10-07 16:04:00.188932-07","2021-10-07 16:04:00.188932-07"
8654,6,20132014,8476792,"2021-10-07 16:04:00.199298-07","2021-10-07 16:04:00.199298-07"
8655,6,20132014,8477228,"2021-10-07 16:04:00.209229-07","2021-10-07 16:04:00.209229-07"
8656,6,20132014,8471695,"2021-10-07 16:04:00.219633-07","2021-10-07 16:04:00.219633-07"
8657,6,20132014,8473434,"2021-10-07 16:04:00.223424-07","2021-10-07 16:04:00.223424-07"
8658,6,20132014,8476844,"2021-10-07 16:04:00.227835-07","2021-10-07 16:04:00.227835-07"
8659,7,20132014,8466182,"2021-10-07 16:04:00.234219-07","2021-10-07 16:04:00.234219-07"
8660,7,20132014,8468505,"2021-10-07 16:04:01.009503-07","2021-10-07 16:04:01.009503-07"
8661,7,20132014,8469555,"2021-10-07 16:04:01.01858-07","2021-10-07 16:04:01.01858-07"
8662,7,20132014,8469591,"2021-10-07 16:04:01.030513-07","2021-10-07 16:04:01.030513-07"
8663,7,20132014,8469820,"2021-10-07 16:04:01.041238-07","2021-10-07 16:04:01.041238-07"
8664,7,20132014,8470018,"2021-10-07 16:04:01.465191-07","2021-10-07 16:04:01.465191-07"
8665,7,20132014,8470598,"2021-10-07 16:04:01.477561-07","2021-10-07 16:04:01.477561-07"
8666,7,20132014,8470685,"2021-10-07 16:04:01.487475-07","2021-10-07 16:04:01.487475-07"
8667,7,20132014,8470852,"2021-10-07 16:04:01.885945-07","2021-10-07 16:04:01.885945-07"
8668,7,20132014,8471226,"2021-10-07 16:04:01.896383-07","2021-10-07 16:04:01.896383-07"
8669,7,20132014,8471331,"2021-10-07 16:04:01.908841-07","2021-10-07 16:04:01.908841-07"
8670,7,20132014,8471338,"2021-10-07 16:04:01.92429-07","2021-10-07 16:04:01.92429-07"
8671,7,20132014,8471388,"2021-10-07 16:04:01.939101-07","2021-10-07 16:04:01.939101-07"
8672,7,20132014,8471851,"2021-10-07 16:04:01.954278-07","2021-10-07 16:04:01.954278-07"
8673,7,20132014,8473426,"2021-10-07 16:04:01.966414-07","2021-10-07 16:04:01.966414-07"
8674,7,20132014,8473485,"2021-10-07 16:04:01.977595-07","2021-10-07 16:04:01.977595-07"
8675,7,20132014,8473571,"2021-10-07 16:04:01.987866-07","2021-10-07 16:04:01.987866-07"
8676,7,20132014,8473722,"2021-10-07 16:04:01.998487-07","2021-10-07 16:04:01.998487-07"
8677,7,20132014,8474059,"2021-10-07 16:04:02.010033-07","2021-10-07 16:04:02.010033-07"
8678,7,20132014,8474130,"2021-10-07 16:04:02.589762-07","2021-10-07 16:04:02.589762-07"
8679,7,20132014,8474551,"2021-10-07 16:04:02.600041-07","2021-10-07 16:04:02.600041-07"
8680,7,20132014,8474570,"2021-10-07 16:04:02.998185-07","2021-10-07 16:04:02.998185-07"
8681,7,20132014,8474574,"2021-10-07 16:04:03.008929-07","2021-10-07 16:04:03.008929-07"
8682,7,20132014,8474589,"2021-10-07 16:04:03.020198-07","2021-10-07 16:04:03.020198-07"
8683,7,20132014,8474609,"2021-10-07 16:04:03.03246-07","2021-10-07 16:04:03.03246-07"
8684,7,20132014,8475188,"2021-10-07 16:04:03.046912-07","2021-10-07 16:04:03.046912-07"
8685,7,20132014,8475220,"2021-10-07 16:04:03.058453-07","2021-10-07 16:04:03.058453-07"
8686,7,20132014,8475235,"2021-10-07 16:04:03.0696-07","2021-10-07 16:04:03.0696-07"
8687,7,20132014,8475321,"2021-10-07 16:04:03.082373-07","2021-10-07 16:04:03.082373-07"
8688,7,20132014,8475728,"2021-10-07 16:04:03.093732-07","2021-10-07 16:04:03.093732-07"
8689,7,20132014,8475796,"2021-10-07 16:04:03.105397-07","2021-10-07 16:04:03.105397-07"
8690,7,20132014,8476195,"2021-10-07 16:04:03.117798-07","2021-10-07 16:04:03.117798-07"
8691,7,20132014,8476808,"2021-10-07 16:04:03.12838-07","2021-10-07 16:04:03.12838-07"
8692,7,20132014,8476878,"2021-10-07 16:04:03.140582-07","2021-10-07 16:04:03.140582-07"
8693,7,20132014,8476888,"2021-10-07 16:04:03.151924-07","2021-10-07 16:04:03.151924-07"
8694,7,20132014,8476931,"2021-10-07 16:04:03.164094-07","2021-10-07 16:04:03.164094-07"
8695,7,20132014,8477244,"2021-10-07 16:04:03.179277-07","2021-10-07 16:04:03.179277-07"
8696,7,20132014,8477499,"2021-10-07 16:04:03.19419-07","2021-10-07 16:04:03.19419-07"
8697,7,20132014,8477507,"2021-10-07 16:04:03.209284-07","2021-10-07 16:04:03.209284-07"
8698,7,20132014,8468011,"2021-10-07 16:04:03.223953-07","2021-10-07 16:04:03.223953-07"
8699,7,20132014,8473523,"2021-10-07 16:04:03.228063-07","2021-10-07 16:04:03.228063-07"
8700,7,20132014,8473607,"2021-10-07 16:04:03.232455-07","2021-10-07 16:04:03.232455-07"
8701,7,20132014,8475252,"2021-10-07 16:04:03.236475-07","2021-10-07 16:04:03.236475-07"
8702,7,20132014,8475303,"2021-10-07 16:04:03.242694-07","2021-10-07 16:04:03.242694-07"
8703,7,20132014,8476319,"2021-10-07 16:04:03.435598-07","2021-10-07 16:04:03.435598-07"
8704,8,20132014,8464975,"2021-10-07 16:04:03.64209-07","2021-10-07 16:04:03.64209-07"
8705,8,20132014,8465914,"2021-10-07 16:04:03.653893-07","2021-10-07 16:04:03.653893-07"
8706,8,20132014,8467407,"2021-10-07 16:04:04.085635-07","2021-10-07 16:04:04.085635-07"
8707,8,20132014,8467496,"2021-10-07 16:04:04.097936-07","2021-10-07 16:04:04.097936-07"
8708,8,20132014,8468095,"2021-10-07 16:04:04.110358-07","2021-10-07 16:04:04.110358-07"
8709,8,20132014,8468114,"2021-10-07 16:04:04.512036-07","2021-10-07 16:04:04.512036-07"
8710,8,20132014,8468478,"2021-10-07 16:04:04.943181-07","2021-10-07 16:04:04.943181-07"
8711,8,20132014,8468635,"2021-10-07 16:04:04.953821-07","2021-10-07 16:04:04.953821-07"
8712,8,20132014,8469521,"2021-10-07 16:04:04.968194-07","2021-10-07 16:04:04.968194-07"
8713,8,20132014,8470324,"2021-10-07 16:04:04.981529-07","2021-10-07 16:04:04.981529-07"
8714,8,20132014,8470366,"2021-10-07 16:04:04.992337-07","2021-10-07 16:04:04.992337-07"
8715,8,20132014,8470598,"2021-10-07 16:04:05.39314-07","2021-10-07 16:04:05.39314-07"
8716,8,20132014,8471283,"2021-10-07 16:04:05.403301-07","2021-10-07 16:04:05.403301-07"
8717,8,20132014,8471296,"2021-10-07 16:04:05.416608-07","2021-10-07 16:04:05.416608-07"
8718,8,20132014,8471504,"2021-10-07 16:04:05.426321-07","2021-10-07 16:04:05.426321-07"
8719,8,20132014,8471663,"2021-10-07 16:04:05.436609-07","2021-10-07 16:04:05.436609-07"
8720,8,20132014,8471976,"2021-10-07 16:04:05.448386-07","2021-10-07 16:04:05.448386-07"
8721,8,20132014,8473466,"2021-10-07 16:04:05.458861-07","2021-10-07 16:04:05.458861-07"
8722,8,20132014,8474056,"2021-10-07 16:04:05.467918-07","2021-10-07 16:04:05.467918-07"
8723,8,20132014,8474157,"2021-10-07 16:04:05.478093-07","2021-10-07 16:04:05.478093-07"
8724,8,20132014,8474189,"2021-10-07 16:04:05.488525-07","2021-10-07 16:04:05.488525-07"
8725,8,20132014,8474668,"2021-10-07 16:04:05.49854-07","2021-10-07 16:04:05.49854-07"
8726,8,20132014,8475183,"2021-10-07 16:04:05.508333-07","2021-10-07 16:04:05.508333-07"
8727,8,20132014,8475198,"2021-10-07 16:04:05.927521-07","2021-10-07 16:04:05.927521-07"
8728,8,20132014,8475254,"2021-10-07 16:04:06.370542-07","2021-10-07 16:04:06.370542-07"
8729,8,20132014,8475739,"2021-10-07 16:04:06.381223-07","2021-10-07 16:04:06.381223-07"
8730,8,20132014,8475749,"2021-10-07 16:04:06.390807-07","2021-10-07 16:04:06.390807-07"
8731,8,20132014,8475797,"2021-10-07 16:04:06.400774-07","2021-10-07 16:04:06.400774-07"
8732,8,20132014,8475848,"2021-10-07 16:04:06.411841-07","2021-10-07 16:04:06.411841-07"
8733,8,20132014,8475889,"2021-10-07 16:04:06.422001-07","2021-10-07 16:04:06.422001-07"
8734,8,20132014,8476244,"2021-10-07 16:04:06.825783-07","2021-10-07 16:04:06.825783-07"
8735,8,20132014,8476470,"2021-10-07 16:04:06.839659-07","2021-10-07 16:04:06.839659-07"
8736,8,20132014,8476851,"2021-10-07 16:04:06.854111-07","2021-10-07 16:04:06.854111-07"
8737,8,20132014,8469514,"2021-10-07 16:04:06.871199-07","2021-10-07 16:04:06.871199-07"
8738,8,20132014,8471679,"2021-10-07 16:04:06.877137-07","2021-10-07 16:04:06.877137-07"
8739,8,20132014,8474682,"2021-10-07 16:04:06.882686-07","2021-10-07 16:04:06.882686-07"
8740,9,20132014,8464956,"2021-10-07 16:04:06.891059-07","2021-10-07 16:04:06.891059-07"
8741,9,20132014,8466215,"2021-10-07 16:04:06.906228-07","2021-10-07 16:04:06.906228-07"
8742,9,20132014,8467493,"2021-10-07 16:04:07.333174-07","2021-10-07 16:04:07.333174-07"
8743,9,20132014,8469455,"2021-10-07 16:04:07.345099-07","2021-10-07 16:04:07.345099-07"
8744,9,20132014,8469466,"2021-10-07 16:04:07.359155-07","2021-10-07 16:04:07.359155-07"
8745,9,20132014,8470599,"2021-10-07 16:04:07.373643-07","2021-10-07 16:04:07.373643-07"
8746,9,20132014,8470667,"2021-10-07 16:04:07.386779-07","2021-10-07 16:04:07.386779-07"
8747,9,20132014,8470760,"2021-10-07 16:04:07.398896-07","2021-10-07 16:04:07.398896-07"
8748,9,20132014,8471676,"2021-10-07 16:04:07.412878-07","2021-10-07 16:04:07.412878-07"
